DATA_CENTER,JOB,USER_CD_1,USER_CD_2,USER_CD_3,USER_CD_4,DESCRIPTION,SMS_1,SMS_2,SMS_3,SMS_4,ERROR_DESCRIPTION
pctmla01,T_WDBD1050_20170120,1456,,,,평가손익매매내역,,,,,에러무시
pctmla01,T_WDBD2011_20170120,1456,,,,매매유형별계좌별분석,,,,,에러무시
pctmla01,T_WDBD2010_20170120,1456,,,,매매성과계좌별분석,,,,,에러무시
pctmla01,T_WDBD2022_20170120,1456,,,,실현진단대상기준항목거래,,,,,에러무시
pctmla01,T_WDBD2024_20170120,1456,,,,평가진단대상기준항목거래,,,,,에러무시
pctmla01,T_WDBD2023_20170120,1456,,,,평가진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2028_20170120,1456,,,,평가진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2027_20170120,1456,,,,평가진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2020_20170120,1456,,,,패턴분석종합진단점수생성,,,,,에러무시
pctmla01,T_WDBD3010_20170120,1456,,,,투자진단보유비중수익률분포,,,,,에러무시
pctmla01,T_WDBD3020_20170120,1456,,,,투자진단점수대별계좌수집계,,,,,에러무시
pctmla01,T_WDBD3030_20170120,1456,,,,투자진단점수대별매매분석,,,,,에러무시
pctmla01,T_WDBD2050_20170121,1456,,,,투자클리닉결과이력저장,Y,,,,에러무시
pctmla01,T_WDBM1001_20170121,1456,,,,주식변동잔고이월처리,Y,,,,에러무시
pctmla01,T_WDBD1031_20170121,1456,,,,평가손익매수일별임시,,,,,에러무시
pctmla01,T_WDBD1032_20170121,1456,,,,주식거래일자산평가액저장,,,,,에러무시
pctmla01,T_WDBD1040_20170121,1456,,,,실현손익매매내역,,,,,에러무시
pctmla01,T_WDBD1050_20170121,1456,,,,평가손익매매내역,,,,,에러무시
pctmla01,T_WDBD2011_20170121,1456,,,,매매유형별계좌별분석,,,,,에러무시
pctmla01,T_WDBD2010_20170121,1456,,,,매매성과계좌별분석,,,,,에러무시
pctmla01,T_WDBD2023_20170121,1456,,,,평가진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2028_20170121,1456,,,,평가진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2027_20170121,1456,,,,평가진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2020_20170121,1456,,,,패턴분석종합진단점수생성,,,,,에러무시
pctmla01,T_WDBD3010_20170121,1456,,,,투자진단보유비중수익률분포,,,,,에러무시
pctmla01,T_WDBD3030_20170121,1456,,,,투자진단점수대별매매분석,,,,,에러무시
pctmla01,T_WDBD2050_20170122,1456,,,,투자클리닉결과이력저장,Y,,,,에러무시
pctmla01,T_WDBM1001_20170122,1456,,,,주식변동잔고이월처리,Y,,,,에러무시
pctmla01,T_WDBD1031_20170122,1456,,,,평가손익매수일별임시,,,,,에러무시
pctmla01,T_WDBD1032_20170122,1456,,,,주식거래일자산평가액저장,,,,,에러무시
pctmla01,T_WDBD1040_20170122,1456,,,,실현손익매매내역,,,,,에러무시
pctmla01,T_WDBD1050_20170122,1456,,,,평가손익매매내역,,,,,에러무시
pctmla01,T_WDBD2011_20170122,1456,,,,매매유형별계좌별분석,,,,,에러무시
pctmla01,SYBD0003_S14,814,,1206,,,Y,Y,Y,Y,즉시연락
pctmla01,SYBD0002_S40,814,,1206,,,Y,Y,Y,Y,즉시연락
pctmla01,IOBD0113_S00,587,1655,,,,Y,Y,,,즉시연락
pctmla01,NEBD3200_S01,1655,,,,부서별내부자금비용생성,,,,,즉시연락
pctmla01,T_WDBD2024_20161012,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,yre03b0.mld,1628,1203,,,적재-사원별퇴직연금실적집계,Y,Y,,,즉시연락
pctmla01,03F1_DY1_DE6,571,565,,,종료 - 소개계좌 타사대체입고 잔고분 관리,Y,Y,,,즉시연락
pctmla01,ami40b.ett,1628,1203,,,추출-배부결과정보(관리회계),Y,Y,,,1회 재작업
pctmla01,ami40b0.mld,1628,1203,,,적재-배부결과정보(관리회계),Y,Y,,,즉시연락
pctmla01,szz35b.ett,1628,1203,,,추출-FLEX이벤트실적집계,Y,Y,Y,Y,1회재작업
pctmla01,SWBM0018_S31,602,613,1630,,수표입금해지,,Y,,,즉시연락
pctmla01,T_WDBD2023_20161012,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,SLBM0017_S04,576,,2559,,정기대차수수료 징수작업(차입자),Y,,Y,,즉시연락
pctmla01,SLBM0017_S05,576,,2559,,정기대차수수료 징수작업(차입자),Y,,Y,,즉시연락
pctmla01,SLBM0017_S06,576,,2559,,정기대차수수료 징수작업(차입자),Y,,Y,,즉시연락
pctmla01,SLBM0017_S07,576,,2559,,정기대차수수료 징수작업(차입자),Y,,Y,,즉시연락
pctmla01,SLBM0017_S08,576,,2559,,정기대차수수료 징수작업(차입자),Y,,Y,,즉시연락
pctmla01,VRBD8003_S02,597,566,531,637,,Y,Y,Y,Y,즉시연락
pctmla01,SEBT0015_S01,814,1206,,,,Y,Y,Y,Y,즉시연락
pctmla01,T_SPBD0104_S03,812,,,,,Y,,,,즉시연락
pctmla01,SPBD0540_S07,564,2868,2041,,,Y,Y,Y,,즉시연락
pctmla01,SPBD0540_S08,564,2868,2041,,,Y,Y,Y,,즉시연락
pctmla01,T_KABD2006_S01_1,565,,,,,Y,,,,즉시연락
pctmla01,03F1_CR8_DS,571,2117,565,,시작-고객등급ETL,Y,Y,Y,,즉시연락
pctmla01,03F1_CR8_DS1,571,2117,565,,시작-ETL용고객성향거래특성정보,Y,Y,Y,,즉시연락
pctmla01,cab01b0.btq,571,2117,565,,ETL용도_고객성향정보,Y,Y,Y,,즉시연락
pctmla01,car03b0.btq,571,2117,565,,ETL용도_월별고객특성요약정보,Y,Y,Y,,즉시연락
pctmla01,03F1_CR8_DE1,571,2117,565,,종료-ETL용고객성향거래특성정보,Y,Y,Y,,즉시연락
pctmla01,03F1_CR8_DS2,571,2117,565,,시작-ETL용고객등급정보,Y,Y,Y,,즉시연락
pctmla01,cau02b0.btq,571,2117,565,,ETL용도_고객등급종합정보,Y,Y,Y,,즉시연락
pctmla01,cau03b0.btq,571,2117,565,,ETL용도_월별고객등급정보,Y,Y,Y,,즉시연락
pctmla01,cau05b0.btq,571,2117,565,,ETL용도_고객등급분포정보,Y,Y,Y,,즉시연락
pctmla01,03F1_CR8_DE2,571,2117,565,,종료-ETL용고객등급정보,Y,Y,Y,,즉시연락
pctmla01,03F1_CR8_DS3,571,2117,565,,시작-월별KB증권고객등급정보,Y,Y,Y,,즉시연락
pctmla01,dbg09s0.btq,571,2117,565,,월별KB증권고객등급정보,Y,Y,Y,,즉시연락
pctmla01,dbi08s0.btq,571,2117,565,,월별고객관리지표유형정보_S0,Y,Y,Y,,즉시연락
pctmla01,dbi08s1.btq,571,2117,565,,월별고객관리지표유형정보_S1,Y,Y,Y,,즉시연락
pctmla01,03F1_CR8_DE3,571,2117,565,,종료-월별KB증권고객등급정보,Y,Y,Y,,즉시연락
pctmla01,03F1_CR8_DE,571,2117,565,,종료-고객등급ETL,Y,Y,Y,,즉시연락
pctmla01,IOBD0122_S01,587,1655,,,,Y,Y,Y,Y,즉시연락
pctmla01,sas42b.ett,1628,1203,,,추출-현물실전투자대회,Y,Y,,,1회 재작업
pctmla01,kar25b0.mld,1628,1203,,,EDW적재-일별성과실적대상내역,Y,,,,즉시연락
pctmla01,T_KABD8001_SEND,565,,,,,Y,,,,즉시연락
pctmla01,03F1_NV0_DS,571,565,,,시작-WMNV,Y,Y,,,즉시연락
pctmla01,T_NIRD0001,1611,,,,,Y,,,,즉시연락
pctmla01,T_NIRD0001_S14,1611,,,,,Y,,,,즉시연락
pctmla01,T_NIRD0001_S15,1611,,,,,Y,,,,즉시연락
pctmla01,SPBD0314_S03,564,2041,2868,,,Y,Y,Y,,즉시연락
pctmla01,dbs32s0.btq,571,2117,565,,월별계좌별종목별펀드현황집계_S0,Y,Y,Y,,즉시연락
pctmla01,dbs32s1.btq,571,2117,565,,월별계좌별종목별펀드현황집계_S1,Y,Y,Y,,즉시연락
pctmla01,dby14s0.btq,571,2117,565,,월별계좌별주식종목거래정보,Y,Y,Y,,즉시연락
pctmla01,dbb06s0.btq,571,2117,565,,월별고객펀드거래정보,Y,Y,Y,,즉시연락
pctmla01,kre21b0.btq,571,2117,565,,관리지표고객정보,Y,Y,Y,,즉시연락
pctmla01,dbr31s0.btq,571,2117,565,,월별계좌별종목별신용대출현황,Y,Y,Y,,즉시연락
pctmla01,dbm12s0.btq,571,2117,565,,일별대표관리자이력_H1,Y,Y,Y,,즉시연락
pctmla01,cab01b9.ett,571,2117,565,,ETL용도_고객성향정보,Y,Y,Y,,즉시연락
pctmla01,KRBD1106_S01,1211,1719,288,,계좌이벤트,Y,Y,Y,,즉시연락
pctmla01,T_WDBD2024_20170122,1456,,,,평가진단대상기준항목거래,,,,,에러무시
pctmla01,T_WDBD2023_20170122,1456,,,,평가진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2028_20170122,1456,,,,평가진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2027_20170122,1456,,,,평가진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2020_20170122,1456,,,,패턴분석종합진단점수생성,,,,,에러무시
pctmla01,T_WDBD3010_20170122,1456,,,,투자진단보유비중수익률분포,,,,,에러무시
pctmla01,T_WDBD3020_20170122,1456,,,,투자진단점수대별계좌수집계,,,,,에러무시
pctmla01,T_WDBD2016_20161009,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161009,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161009,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161015,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2016_20161015,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161015,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161015,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161016,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2016_20161016,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161016,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161016,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2016_20161022,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161022,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161022,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161023,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2015_20161023,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161023,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161029,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2016_20161029,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161029,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2017_20161030,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2016_20161030,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161030,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161030,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161105,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2015_20161105,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161105,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161106,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2016_20161106,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2018_20161106,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161112,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2016_20161112,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161112,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD1032_20161210,1456,,,,주식거래일자산평가액저장,Y,,,,에러무시
pctmla01,T_WDBD1040_20161210,1456,,,,실현손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD1050_20161210,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2011_20161210,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20161210,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20161210,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20161210,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20161210,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20161210,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20161210,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20161210,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20161210,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20161210,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD2050_20161211,1456,,,,투자클리닉결과이력저장,Y,,,,에러무시
pctmla01,T_WDBM1001_20161211,1456,,,,주식변동잔고이월처리,Y,,,,에러무시
pctmla01,T_WDBD1031_20161211,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1032_20161211,1456,,,,주식거래일자산평가액저장,Y,,,,에러무시
pctmla01,T_WDBD1040_20161211,1456,,,,실현손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD1050_20161211,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2011_20161211,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20161211,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20161211,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2011_20161109,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20161109,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20161109,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20161109,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20161109,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20161109,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20161109,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20161109,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20161109,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20161109,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD2050_20161110,1456,,,,투자클리닉결과이력저장,Y,,,,에러무시
pctmla01,T_WDBD1031_20161110,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1032_20161110,1456,,,,주식거래일자산평가액저장,Y,,,,에러무시
pctmla01,T_WDBD1040_20161110,1456,,,,실현손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD1050_20161110,1456,,,,평가손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2011_20161110,1456,,,,매매유형별계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2010_20161110,1456,,,,매매성과계좌별분석,Y,,,,에러무시
pctmla01,T_WDBD2024_20161110,1456,,,,평가진단대상기준항목거래,Y,,,,에러무시
pctmla01,T_WDBD2023_20161110,1456,,,,평가진단증세발생거래생성,Y,,,,에러무시
pctmla01,T_WDBD2028_20161110,1456,,,,평가진단대상기준항목매매,Y,,,,에러무시
pctmla01,T_WDBD2027_20161110,1456,,,,평가진단증세발생매매생성,Y,,,,에러무시
pctmla01,T_WDBD2020_20161110,1456,,,,패턴분석종합진단점수생성,Y,,,,에러무시
pctmla01,T_WDBD3010_20161110,1456,,,,투자진단보유비중수익률분포,Y,,,,에러무시
pctmla01,T_WDBD3020_20161110,1456,,,,투자진단점수대별계좌수집계,Y,,,,에러무시
pctmla01,T_WDBD3030_20161110,1456,,,,투자진단점수대별매매분석,Y,,,,에러무시
pctmla01,T_WDBD2050_20161111,1456,,,,투자클리닉결과이력저장,Y,,,,에러무시
pctmla01,T_WDBD1031_20161111,1456,,,,평가손익매수일별임시,Y,,,,에러무시
pctmla01,T_WDBD1032_20161111,1456,,,,주식거래일자산평가액저장,Y,,,,에러무시
pctmla01,T_WDBD1040_20161111,1456,,,,실현손익매매내역,Y,,,,에러무시
pctmla01,T_WDBD2025_20161231,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD1021_20161112,1456,,,,잔고차이수량입출고및손익,,,,,에러무시
pctmla01,T_WDBD1010_20161119,1456,,,,종목별매수일별잔고,,,,,에러무시
pctmla01,T_WDBD1011_20161120,1456,,,,주식종목매도일별내역,,,,,에러무시
pctmla01,T_WDBD1011_20161126,1456,,,,주식종목매도일별내역,,,,,에러무시
pctmla01,T_WDBD1012_20161127,1456,,,,주식거래변동수량잔고반영,,,,,에러무시
pctmla01,T_WDBD1011_20161225,1456,,,,주식종목매도일별내역,,,,,에러무시
pctmla01,T_WDBD1012_20161230,1456,,,,주식거래변동수량잔고반영,,,,,에러무시
pctmla01,T_WDBD1020_20161231,1456,,,,실현손익매수일별내역,,,,,에러무시
pctmla01,T_WDBD2017_20160807,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2015_20160813,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20160911,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2016_20160915,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2018_20160916,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20160918,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2016_20161023,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2018_20161029,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2016_20161105,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2015_20161106,1456,,,,주식매매주가변동성분석,,,,,에러무시
pctmla01,T_WDBD2018_20161217,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2016_20161224,1456,,,,주식매매주가추세분석,,,,,에러무시
pctmla01,T_WDBD2018_20161225,1456,,,,주식매매보유비중분석,,,,,에러무시
pctmla01,T_WDBD2017_20161231,1456,,,,주식매매보유기간분석,,,,,에러무시
pctmla01,T_WDBD2025_20161014,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2040_20161016,1456,,,,계좌별자산대비주식보유율,,,,,에러무시
pctmla01,T_WDBD2026_20161017,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20161029,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2021_20170423,1456,,,,실현진단증세발생거래생성,,,,,에러무시
pctmla01,T_WDBD2026_20170423,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20170423,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2040_20170424,1456,,,,계좌별자산대비주식보유율,Y,,,,에러무시
pctmla01,T_WDBD2026_20170424,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20170424,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2040_20170425,1456,,,,계좌별자산대비주식보유율,Y,,,,에러무시
pctmla01,T_WDBD2026_20170425,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20170425,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2040_20170426,1456,,,,계좌별자산대비주식보유율,Y,,,,에러무시
pctmla01,T_WDBD2026_20170426,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20170426,1456,,,,실현진단증세발생매매생성,,,,,에러무시
pctmla01,T_WDBD2040_20170427,1456,,,,계좌별자산대비주식보유율,Y,,,,에러무시
pctmla01,T_WDBD2026_20170427,1456,,,,실현진단대상기준항목매매,,,,,에러무시
pctmla01,T_WDBD2025_20170427,1456,,,,실현진단증세발생매매생성,,,,,에러무시
